"lon","lat","unc"
-118.489845,34.409605,4
-118.362328,34.003925,10
-117.062393,33.065098,15
-117.245537,32.691783,10
-97.793075,30.423967,5
-99.935276,29.737665,4
-99.935276,29.737665,4
-118.1261,34.200833,16
-98.486595,29.875247,32
-99.696888,32.441517,NA
-117.886016,33.654219,33
-116.862731,32.736744,5
-101.489037,31.862744,3
-117.142897,32.731987,6
-118.319483,33.716933,NA
-117.0112,32.58602,5
-122.110267,37.7228,6
-121.985329,37.203589,5
-122.513973,38.442887,215
-119.528468,34.398595,5
-119.528556,34.398591,5
-117.182388,33.120578,6
-121.957975,37.438331,3
-117.022248,32.8238,2
-118.285485,33.709132,15
-117.70362,33.753755,5
-117.043,32.58697,8
-122.29145,37.476658,263
-117.550365,33.53765,48
-117.279638,33.094067,6
-108.437989,31.967129,22
-100.501864,31.134287,5
-100.499557,31.133741,5
-117.025608,32.645522,NA
-117.215187,33.106936,4
-99.271667,30.069722,NA
-117.140251,32.638428,5
-108.43802,31.967383,6
-117.052544,32.818111,NA
-117.594758,33.570693,208
-117.17893,32.79867,12
-117.1815,32.79731,10
-117.211517,33.101792,32
-117.939597,33.902108,5
-117.25332,33.015633,5
-118.721122,34.098792,10
-116.993865,32.934545,NA
-117.233329,33.134882,10
-117.189613,33.090072,12
-122.400367,38.862522,5
-118.721047,34.095687,263
-121.730868,39.791873,10
-117.15432,32.72908,NA
-121.921598,37.87627,20
-117.136327,32.723589,5
-117.18856,32.81278,8
-116.97974,32.727301,10
-117.1296,33.084842,8
-121.174494,36.483166,5
-119.548012,33.257637,NA
-117.218597,33.090272,8
-120.654686,35.309389,NA
-117.022412,32.851217,5
-116.98465,32.844078,NA
-117.282242,33.075017,8
-117.244942,33.153356,16
-112.69487,33.932275,6
-99.684453,29.43522,6
-121.140382,36.499942,5
-116.540099,32.998892,5
-116.843536,32.749369,10
-117.27947,33.52068,NA
-118.421509,33.904312,NA
-117.042223,32.840647,NA
-118.16699,34.141461,3
-118.44085,33.324963,400
-118.598053,34.133339,NA
-122.543117,37.938163,3
-117.069921,32.804129,59
-122.277494,37.46724,5
-121.759856,39.7817,NA
-117.174483,33.122208,12
-122.258706,37.9478,5
-116.982539,32.726331,NA
-117.226747,33.073165,22
-117.026318,32.812114,5
-117.203712,33.110864,16
-118.513895,34.091433,5
-121.759645,36.645547,5
-116.946423,32.728092,122
-122.227826,37.501364,8
-121.799133,37.18343,NA
-117.354317,33.807378,6
-117.04293,32.840542,NA
-117.769555,34.228865,NA
-99.879759,32.243287,4
-117.137321,33.094101,NA
-117.2465,33.538,NA
-119.486549,33.253719,NA
-122.264808,37.968603,84
-96.845134,33.050367,NA
-99.470872,30.066867,NA
-119.863907,36.839617,65
-117.766093,33.784102,3
-119.86387,36.839541,65
-117.191823,34.024174,30
-117.766035,33.784068,5
-117.191791,34.024161,10
-97.8712,30.182,NA
-97.8712,30.182,NA
-118.987938,34.082292,5
-117.606384,33.653463,7
-117.603653,33.650741,NA
-118.316886,33.332142,64
-118.382212,34.12612,NA
-118.535247,34.062108,6
-118.535522,34.082172,6
-109.059963,31.878758,NA
-117.064912,32.827656,5
-97.8712,30.182,NA
-117.030754,33.187008,NA
-119.676082,34.450144,57
-117.44385,33.66768,NA
-97.87,30.18,NA
-117.191863,34.022848,573
-116.71799,33.09501,NA
-97.871,30.182,NA
-118.55375,33.005447,5
-118.485428,32.874211,5
-121.178673,36.491601,30
-122.11907,37.334629,10
-114.985267,36.088253,7
-108.616675,31.971287,4
-116.547993,33.752943,NA
-116.945563,32.756825,8
-116.94133,32.749897,NA
-118.595183,35.976967,NA
-118.1508,34.2036,NA
-118.4583,34.144768,61
-112.251335,33.610262,NA
-117.250162,33.015519,12
-117.140128,32.639164,NA
-120.823258,35.348617,5
-117.031644,32.648047,NA
-119.512549,34.387541,10
-117.886444,33.654526,NA
-117.88378,33.653107,NA
-117.049583,33.173287,16
-117.67253,33.770207,5
-121.327391,35.82269,NA
-116.589638,33.217741,5
-117.016242,33.015872,65
-120.617057,35.243568,NA
-117.21753,33.091672,12
-116.981353,32.672644,5
-119.349348,35.073923,NA
-117.055633,32.818979,10
-117.228587,33.072257,22
-117.958025,33.640665,116
-117.824048,33.649795,NA
-116.937431,32.753892,5
-117.140516,32.638805,5
-117.744155,34.14391,5
-102.189231,31.407805,24
-117.23188,32.905796,NA
-122.241,37.0853,NA
-117.884419,33.652737,5
-118.577658,34.08905,6
-118.458183,34.144914,6
-118.348312,33.322838,5
-117.204042,33.109961,16
-117.204667,33.109783,32
-117.273903,32.825837,5
-116.655909,33.046983,5
-118.770088,34.204995,5
-118.532451,32.942943,45
-117.228247,33.07391,22
-117.051789,33.167125,48
-117.279061,33.013062,22
-116.99449,32.924312,532
-98.491336,29.617618,32
-118.5746,34.061589,6
-118.50743,32.930595,5
-118.1197,34.1986,NA
-111.038891,32.294231,5
-117.76648,33.7823,4
-117.891011,33.620861,NA
-117.106292,32.649678,NA
-117.785774,33.818417,9
-119.046445,34.159839,5
-116.700414,32.7586,NA
-118.482168,33.441435,10
-117.233096,33.072022,22
-111.833223,33.964248,209
-117.45603,33.650343,NA
-117.252586,32.947057,10
-117.576854,33.660523,3
-117.58065,34.165006,3
-118.779451,34.67571,24
-122.282062,37.461561,32
-117.230508,33.072977,22
-117.553021,33.5404,NA
-116.552222,33.116667,NA
-118.147117,34.217228,5
-116.999172,32.648108,30
-117.204002,34.029976,NA
-117.055534,32.820282,7
-117.60822,33.836706,5
-117.203597,33.623208,24
-117.359938,33.812522,20
-112.543024,33.560724,NA
-98.023208,30.389953,10
-104.254824,32.440055,5
-116.983652,32.925593,10
-119.023583,36.431888,8
-118.323528,34.134822,NA
-102.12309,31.965844,5
-116.465556,32.962222,NA
-116.465543,32.962155,NA
-116.545278,33.135556,NA
-116.493889,32.982222,NA
-102.123061,31.965812,5
-117.401883,33.700847,NA
-117.184528,32.776183,10
-98.648061,29.689119,43
-97.616741,30.565142,8
-118.595648,34.291502,NA
-118.148254,34.217652,32
-117.184916,32.777323,46
-118.51989,34.308147,NA
-116.943558,32.616706,NA
-116.943558,32.616706,NA
-116.942572,32.617694,NA
-102.120014,31.96799,5
-111.015708,32.262087,5
-118.566968,34.151003,NA
-117.675185,33.876125,314
-117.747192,33.727894,5
-117.765878,33.816928,NA
-102.120927,31.963048,12
-118.560057,34.275588,NA
-117.118883,32.545074,5
-119.92478,34.766559,NA
-119.879188,34.73479,NA
-100.974979,29.460934,NA
-98.440322,29.966453,5
-101.020168,29.551151,NA
-100.974985,29.460991,6
-101.318927,29.695543,6
-97.817195,30.24072,NA
-100.974693,29.461797,NA
-99.771144,32.442305,2
-116.519115,33.028235,NA
-117.312988,33.276772,15
-117.597492,33.838141,3
-117.400165,34.202087,2
-117.084957,32.55419,NA
-97.866478,30.240762,NA
-118.709643,34.0856,NA
-118.708525,34.068625,NA
-118.313775,34.219489,NA
-118.300889,34.219617,NA
-117.253288,32.95171,NA
-118.285439,34.150205,157
-117.074959,32.725727,NA
-118.130807,34.204171,5
-118.656203,34.092798,NA
-117.143311,32.731983,10
-117.143297,32.730986,NA
-122.430584,37.684075,15
-122.430256,37.683817,NA
-122.430292,37.68377,NA
-117.198983,32.865195,30
-118.288122,33.868098,NA
-118.610512,34.278017,31
-118.167003,34.200875,10
-97.559867,30.497537,5
-117.199501,32.864717,5
-97.651514,30.233089,NA
-98.525522,29.563528,24
-97.451886,30.148089,NA
-122.223172,37.875093,418
-122.217347,37.868718,NA
-118.612472,34.418533,12
-118.309495,34.22224,NA
-118.069387,34.051375,NA
-118.311028,34.220161,NA
-118.036843,33.991077,NA
-118.295338,33.782373,NA
-117.12535,32.97827,7
-122.223601,37.875138,104
-103.786831,30.944008,100
-117.106598,32.540703,55
-122.584419,38.400504,3
-117.322639,33.275767,15
-117.14021,32.736337,10
-121.810432,37.528465,NA
-118.80034,34.034183,NA
-121.759994,37.197436,6
-118.165917,34.202993,NA
-118.196533,34.097865,475
-117.668611,33.784444,NA
-122.256692,38.366617,5
-98.2669,30.573247,10
-118.300889,34.219617,NA
-116.781912,33.000736,6
-122.387558,37.910982,5
-118.307442,34.213414,NA
-118.196533,34.097865,475
-118.549752,32.997487,5
-121.899697,37.159295,16
-117.976778,33.967252,NA
-116.628258,34.016483,NA
-118.338273,34.142845,NA
-118.307778,34.118333,NA
-118.473197,34.173798,NA
-118.387653,33.750881,128
-117.143252,32.736712,9
-118.285828,34.150963,NA
-102.337531,31.097119,50
-112.012665,33.391526,NA
-102.12067,31.96296,NA
-119.99899,34.81414,NA
-116.86362,32.66803,NA
-117.28084,33.337238,NA
-117.067308,32.963293,NA
-120.07563,35.107028,5
-97.13352,32.788832,NA
-117.3956,33.880737,NA
-102.12067,31.96296,3
-118.3199,33.733805,5
-116.871713,32.73013,NA
-117.143642,32.730325,NA
-116.77217,32.825453,NA
-116.760087,32.799475,NA
-118.905728,34.216397,5
-118.878753,34.061718,NA
-116.856853,32.722716,9
-117.063736,32.550928,86
-117.145087,33.08658,195
-117.607498,33.836945,NA
-122.149719,38.482777,NA
-117.465222,33.80348,6
-103.98333,30.436945,NA
-97.87137,29.98972,6
-117.022977,32.813391,378
-98.752962,29.471625,5
-108.43837,31.967475,5
-117.023955,32.81573,5
-98.750563,29.795122,5
-117.03461,32.846746,8
-117.1254,32.563525,NA
-122.478369,38.344985,344
-117.289694,33.165653,5
-118.622855,34.251587,NA
-118.429638,33.982782,10
-106.782048,32.292531,2
-98.006538,30.193815,9
-118.274498,34.182024,22
-121.871264,37.160305,191
-122.294738,37.487587,6
-118.300322,34.141156,6
-118.286217,34.150708,12
-118.467773,34.060432,NA
-122.582494,37.957033,NA
-96.845114,33.050394,NA
-117.962225,33.971932,NA
-119.341697,34.45405,NA
-117.268028,33.004594,NA
-118.147484,34.217171,NA
-118.52738,32.906528,5
-117.183327,32.837665,7
-117.183333,32.837702,4
-121.773331,36.680832,NA
-121.774315,36.680303,458
-118.8161,34.077747,NA
-121.868637,37.090681,8
-117.724188,33.820003,5
-117.721005,33.81868,NA
-98.915088,30.253239,65
-121.770313,36.50471,796
-116.741223,32.854962,NA
-121.208472,36.493056,397
-118.619683,34.424903,8
-118.442413,33.952454,NA
-120.832987,35.458103,5
-118.11978,34.198428,6
-118.307962,34.144214,6
-118.308542,34.11625,6
-118.147294,34.217195,5
-122.137566,37.348964,15
-98.8201,30.497867,10
-98.820564,30.495861,5
-120.117305,36.090857,5
-118.40255,34.37782,NA
-119.3389,34.452486,NA
-120.9165,36.6596,10
-118.87908,34.058522,5
-119.598845,34.6294,NA
-119.90801,34.77644,NA
-119.616054,34.575364,NA
-117.34401,33.24605,200
-118.407822,34.124767,4
-119.592156,34.651997,5
-119.545289,34.645803,5
-117.34401,33.24605,NA
-119.614906,34.576192,10
-119.376411,34.387633,5
-120.2025,35.8441,NA
-119.18448,34.94709,NA
-116.413968,33.747528,8
-121.188605,36.432778,NA
-117.001139,33.173121,4
-118.3211,34.2731,NA
-117.289017,33.030895,65
-118.216338,34.200417,5
-117.126069,32.563061,NA
-117.297555,33.09328,NA
-118.650712,34.081583,NA
-117.245924,33.138738,2
-119.336561,34.454961,NA
-122.523262,37.83593,5
-122.461313,38.369217,344
-119.558175,34.049357,23
-122.06623,36.986105,5
-117.241048,32.914199,516
-117.27004,33.004144,217
-116.616992,33.018996,5
-117.031127,32.840472,8
-119.037749,34.171409,31
-121.795115,37.396136,15
-117.022073,32.825723,8
-117.187758,34.022992,NA
-118.473278,34.373342,313
-121.906875,37.891292,8
-117.703431,33.754524,NA
-117.688347,33.87078,NA
-118.771508,36.534355,32
-117.969833,33.917575,5
-118.097129,34.18428,33
-118.214996,34.200279,NA
-118.498611,34.31778,NA
-118.249453,34.252096,4
-120.776416,35.351448,5
-120.04042,34.712824,5
-117.183058,32.839641,5
-118.291787,34.2103,5
-120.815548,35.302574,10
-122.260772,37.076847,6
-118.281486,34.1228,6
-118.304297,34.136017,6
-118.30127,34.134756,6
-117.427369,33.613153,5
-118.512409,34.31287,15
-119.004853,34.066381,5
-119.989356,34.758488,NA
-119.76356,34.63184,NA
-120.042839,34.793666,NA
-119.72325,34.58212,NA
-121.83,36.88,NA
-118.5132,34.550878,4
-118.473053,34.177803,4
-118.723747,34.099056,6
-119.76356,34.63184,NA
-118.903409,34.219441,15
-118.589545,34.523635,NA
-118.006818,33.995513,NA
-122.507073,37.563097,4
-117.132583,33.090936,5
-117.865748,34.234093,NA
-117.175,32.926667,NA
-118.192082,34.260668,27
-122.28,37.485581,10
-118.248703,34.110795,NA
-118.146865,34.21704,32
-118.82634,34.28566,NA
-121.100822,37.082211,NA
-102.123055,31.967222,5
-99.731964,29.577243,300
-97.749947,30.409592,100
-101.322022,29.69426,20
-118.308746,34.144043,NA
-116.366111,33.254444,NA
-116.366072,33.254213,NA
-116.366027,33.25443,NA
-118.321547,33.317383,5
-117.201774,34.143492,5
-123.152369,42.418551,NA
-123.554883,42.880752,NA
-123.152542,42.419016,NA
-123.146363,42.421702,NA
-123.142401,42.419602,NA
-110.982038,33.110354,NA
-123.556094,42.882007,NA
-123.555795,42.881405,NA
-123.14768,42.423183,NA
-123.526597,42.925615,NA
-123.148319,42.416773,NA
-123.147778,42.416281,NA
-123.141226,42.416655,NA
-123.15201,42.418147,NA
-123.147492,42.416343,NA
-110.993146,33.106459,NA
-123.148782,42.419246,NA
-123.151465,42.416561,NA
-114.810864,36.749297,NA
-123.145037,42.424044,NA
-123.142182,42.418018,NA
-123.143872,42.420803,NA
-123.142992,42.423175,NA
-123.555814,42.897245,NA
-123.147929,42.423017,NA
-123.147056,42.416963,NA
-123.14507,42.419514,NA
-123.147078,42.424424,NA
-123.148135,42.41654,NA
-123.556664,42.883031,NA
-123.151125,42.417688,NA
-111.1352,33.107252,NA
-123.1517,42.41941,NA
-123.142362,42.423081,NA
-123.155081,42.415975,NA
-116.933762,32.62448,NA
-97.907981,30.295075,100
-118.569243,34.35617,NA
-118.145262,34.214655,NA
-118.972796,34.153015,10
-97.753478,30.407728,100
-117.712522,33.58705,NA
-117.673727,34.179372,NA
-117.820867,34.089858,NA
-117.924307,33.969125,NA
-118.688835,34.220863,NA
-117.816715,33.566997,NA
-117.073109,32.825542,5
-117.105375,33.062525,NA
-118.3089,34.2833,NA
-122.653921,38.022456,9
-117.055724,32.832502,5
-117.075885,32.82157,NA
-117.018883,32.828742,NA
-102.373695,32.464908,NA
-118.383458,34.269959,180
-117.281958,33.071061,NA
-118.201124,34.098079,103
-118.192721,34.099956,5
-98.017447,30.520331,NA
-118.611875,34.273154,31
-118.611958,34.273402,31
-117.241303,32.670647,NA
-117.034653,32.838367,NA
-118.223614,34.112121,130
-98.732609,29.778596,NA
-117.23745,32.814411,NA
-117.066853,32.828821,5
-98.033924,30.66076,244
-97.930847,30.597426,197
-117.614433,33.860782,55
-97.700958,30.424524,31
-117.35527,33.805397,977
-117.665461,33.552368,5
-97.660487,32.080737,NA
-117.814499,33.573144,5
-120.478252,34.482692,NA
-97.670887,30.269668,9
-119.734588,33.995462,NA
-117.933388,33.969305,NA
-117.930053,33.969897,NA
-118.61618,34.256769,10
-118.375947,33.740392,NA
-117.09463,32.893362,5
-112.122273,36.054617,NA
-111.0125,32.3675,NA
-118.541037,34.142027,20
-117.21,33.19,500
-117.16876,33.01071,NA
-117.25135,32.89154,NA
-118.201129,34.098712,NA
-112.251419,33.610512,6
-118.62771,34.261523,122
-117.883018,33.88815,NA
-111.018294,32.26393,NA
-112.250415,33.610437,NA
-117.661717,33.551851,5
-117.070141,32.826922,15
-117.175584,32.799576,61
-118.628508,34.432392,NA
-119.502495,34.385658,31
-97.687877,30.431994,29
-111.008414,32.252997,NA
-118.485353,34.128486,12
-118.168045,34.14325,NA
-98.425548,30.10376,35
-117.900628,33.939942,NA
-118.580053,34.091549,193
-122.628237,37.99145,NA
-97.846802,30.157907,80
-118.427393,33.966658,NA
-118.611188,34.273886,61
-117.055546,32.820278,4
-121.851188,37.233795,NA
-117.313266,34.189298,NA
-118.42688,33.966042,7
-117.756858,33.83851,196
-117.61854,33.710392,196
-117.408997,33.698508,918
-117.473953,33.793557,189
-121.917008,37.880275,NA
-97.150818,31.527258,NA
-118.631301,34.136441,5
-116.771386,32.603641,111
-116.77572,32.602593,111
-97.688282,32.076988,NA
-117.269997,33.057953,NA
-97.683631,32.440237,252
-117.30648,33.925398,NA
-121.819122,36.872013,NA
-117.80951,34.239423,NA
-117.4684,34.2651,NA
-117.4696,34.2991,NA
-117.4675,34.3033,NA
-118.412778,34.286944,NA
-117.43043,34.31751,NA
-118.395556,34.300556,NA
-117.46779,34.26629,NA
-117.44643,34.32164,NA
-118.167585,34.097212,172
-116.98685,33.07737,NA
-118.2525,34.2503,NA
-117.254815,32.954308,18
-97.83835,29.555433,NA
-118.448007,33.424493,NA
-122.60772,38.127709,NA
-117.43042,34.3175,NA
-117.46778,34.26628,NA
-117.004808,33.23805,8
-117.783206,33.603239,15
-97.83835,29.55543,NA
-109.277319,31.3366,100
-101.636742,32.763103,NA
-122.100763,38.500221,122
-117.106361,33.138777,2
-119.423251,34.349721,5
-117.745342,33.561134,5
-121.177311,36.499593,244
-112.866888,34.408563,NA
-118.223614,34.112121,130
-117.06974,32.778817,4
-120.227027,34.505192,NA
-122.149449,37.626654,6
-116.630622,32.925213,NA
-122.010483,37.639453,NA
-122.408722,37.225678,NA
-122.479875,37.800203,NA
-118.62279,34.251166,15
-119.502426,34.386308,10
-120.235289,34.501665,NA
-120.232847,34.498231,NA
-120.238659,34.50204,NA
-120.234631,34.501509,NA
-120.23643,34.501489,NA
-117.839012,34.28437,NA
-118.474439,34.32388,26
-118.47566,34.325088,NA
-120.232305,34.50258,NA
-120.240375,34.50387,NA
-120.240441,34.502848,NA
-120.240052,34.502245,NA
-120.227471,34.505293,NA
-120.238928,34.502081,NA
-117.46548,34.27275,NA
-117.4867,34.28508,NA
-117.46631,34.2708,NA
-117.50737,34.30554,NA
-117.46495,34.33262,NA
-117.47422,34.32574,NA
-117.48521,34.30573,NA
-117.48254,34.31919,NA
-117.45853,34.32478,NA
-118.809618,36.505173,NA
-120.230812,34.505536,NA
-120.62,38.29,NA
-101.63674,32.76302,22
-98.13875,29.651517,NA
-98.12495,29.7209,NA
-98.185433,29.619567,NA
-117.295851,33.091542,36
-98.13875,29.651517,NA
-98.185433,29.619567,NA
-98.185433,29.61667,NA
-118.808274,34.001888,5
-117.745664,33.566614,5
-117.346957,33.805991,195
-99.301117,30.083628,NA
-117.838882,34.164082,NA
-117.45243,34.23234,NA
-117.4629,34.27158,NA
-118.509945,34.075098,NA
-118.51153,34.087648,NA
-118.650532,34.266957,NA
-118.24149,34.101385,NA
-117.075646,32.82577,165
-117.278845,33.173145,NA
-118.512214,34.312997,NA
-117.943988,34.113005,NA
-117.716148,33.494692,NA
-118.323378,34.485652,NA
-117.949512,33.976413,NA
-117.525435,34.182815,NA
-102.12313,31.965845,5
-117.386188,33.708648,NA
-117.436913,33.720427,NA
-123.409765,42.622911,NA
-115.39274,36.133632,NA
-115.392553,36.133678,NA
-114.811274,36.74392,NA
-115.392227,36.138076,NA
-115.393008,36.132788,NA
-123.14705,42.418565,NA
-115.392658,36.133582,NA
-117.951116,33.978525,NA
-117.67821,33.765636,NA
-117.921305,33.966001,NA
-117.054575,32.819263,5
-118.098183,34.184113,NA
-118.095903,34.181397,NA
-117.778676,33.83176,NA
-97.722383,30.66461,100
-98.166935,30.750098,100
-118.189937,34.103318,8
-118.00209,33.96985,NA
-120.822962,36.533505,NA
-98.114905,31.710134,200
-117.92029,33.96521,NA
-118.879828,34.05737,NA
-117.927748,33.968743,NA
-117.928808,33.978782,NA
-116.788803,33.120172,NA
-117.206046,33.801279,17
-117.558715,33.658188,NA
-117.800786,34.049453,NA
-117.827241,34.033565,NA
-117.39235,33.64017,NA
-99.93533,31.68729,NA
-99.37498,31.46387,NA
-117.727289,33.870839,5
-117.914915,33.969022,NA
-117.751557,33.582563,NA
-117.939563,33.973662,NA
-118.060112,34.155284,540
-98.765374,29.549136,5
-117.800263,33.999577,NA
-118.756339,34.147096,3
-118.755791,34.14732,4
-117.934887,33.981182,NA
-117.83,34.058889,NA
-97.89519,30.337085,5
-118.113677,34.195434,5
-117.162259,33.441132,110
-118.409207,32.862502,215
-110.716203,32.202852,112
-118.502439,34.128044,100
-117.960917,33.972967,NA
-118.315617,34.123023,NA
-118.755447,34.146835,5
-118.755419,34.146818,5
-117.171487,33.458586,NA
-117.170842,33.472355,NA
-117.998028,33.966912,NA
-118.171405,34.20999,5
-118.327169,33.77237,3
-118.814382,34.129878,5
-117.954297,33.971985,NA
-105.017881,31.751124,112
-117.394149,33.973573,8
-117.940853,33.97225,NA
-117.945433,34.117253,NA
-117.978643,33.96843,NA
-108.74333,32.35234,56
-96.846628,33.047633,NA
-106.643874,31.900901,10
-98.559163,32.534835,NA
-118.705609,34.082684,100
-117.243244,32.959936,400
-121.155155,36.48815,86
-118.292755,34.142129,6
-97.894181,30.336289,5
-122.28006,37.472773,5
-118.253281,33.86071,918
-121.933175,37.911892,NA
-117.07169,32.78002,NA
-117.753611,33.837222,NA
-118.023028,34.189784,30
-118.023133,34.185321,30
-118.023028,34.189784,30
-99.578439,30.671753,100
-98.35783,30.74611,NA
-98.66513,31.3695,NA
-117.24358,32.66741,NA
-116.85778,32.99556,NA
-97.885492,30.338908,NA
-97.724786,30.182286,NA
-117.798889,34.160278,100
-117.796389,34.209167,100
-117.79889,34.16028,NA
-118.253281,33.86071,918
-117.79889,34.16028,100
-117.796389,34.209167,100
-118.100179,34.187972,700
-117.04415,32.840618,27
-117.825062,33.919867,NA
-97.825305,30.101643,5
-97.365663,32.723817,113
-122.603045,37.982807,10
-119.299806,34.451858,NA
-121.31225,36.772772,13
-122.128912,37.986758,5
-122.129541,37.988498,NA
-117.241762,32.673642,NA
-121.174462,36.490617,NA
-119.012672,34.07735,5
-122.1434,37.624565,209
-121.174551,36.490657,13
-121.186233,36.483963,10
-119.30802,34.279959,5
-116.928682,32.697528,5
-118.78466,36.515796,20
-118.750011,34.08008,3
-118.44783,33.960617,918
-118.82816,36.491183,5
-122.005314,37.024993,5
-121.1559,36.482883,NA
-98.415748,30.275454,5
-114.985257,36.08811,16
-117.930275,33.974837,NA
-118.093037,34.174291,274
-117.99737,33.972395,NA
-97.977777,29.883838,18
-112.098975,34.22989,5
-117.815492,33.855063,NA
-117.562305,33.549402,NA
-122.06533,37.089122,NA
-120.685391,35.280878,5
-122.278472,37.468358,NA
-112.003606,33.461781,5
-120.693056,35.223611,NA
-120.825,35.34694,NA
-120.767758,35.195095,NA
-118.00505,33.967582,NA
-122.115516,37.334494,NA
-98.182295,29.141679,300
-99.04861,30.87444,NA
-117.239899,32.67419,165
-97.880622,30.016836,86
-116.76249,33.32747,NA
-117.798889,34.158889,100
-122.146983,37.647532,105
-121.774541,36.248775,31
-120.922706,39.109026,31
-118.448008,33.960709,5
-121.564119,36.06214,10
-117.943177,33.972475,NA
-117.663727,33.682427,5
-119.024069,34.112714,NA
-97.66515,32.434202,3
-118.933197,34.228038,NA
-118.931892,34.226142,NA
-119.013436,34.091836,NA
-117.2525,33.008496,NA
-117.71293,34.218545,NA
-119.024758,34.124119,NA
-119.035728,34.124997,NA
-119.035592,34.123233,NA
-121.688824,36.586355,5
-119.02205,34.079361,NA
-121.904655,37.1081,NA
-119.038972,34.121525,NA
-118.044358,34.002487,NA
-102.911239,30.893564,200
-101.824712,30.90147,56
-118.509385,34.054522,NA
-117.820513,34.164717,NA
-118.142222,34.218889,NA
-119.027528,34.11087,NA
-121.051389,38.769722,NA
-119.17606,34.13931,NA
-122.245223,37.364188,8
-122.974395,38.448928,NA
-122.138486,37.802725,515
-122.720976,48.601131,300
-122.72063,48.60058,NA
-117.75943,33.596577,NA
-118.012007,33.991637,NA
-118.004388,33.995648,NA
-121.912903,36.422778,NA
-117.830565,33.920203,NA
-117.856443,33.600423,NA
-122.365538,37.808117,NA
-122.272372,37.485015,50
-117.79569,34.001905,NA
-117.938595,33.977355,NA
-117.188422,34.152083,NA
-116.64663,33.035228,5
-118.237872,34.098572,NA
-118.317807,34.271218,NA
-119.200543,34.436765,NA
-119.34195,34.40959,NA
-116.885445,33.952038,NA
-118.412783,33.746515,NA
-117.665562,34.220992,NA
-117.810607,34.236205,NA
-118.745603,34.613288,355
-117.281667,33.075556,NA
-117.273185,33.006185,NA
-117.763923,34.23798,NA
-117.084368,32.54087,NA
-118.002648,33.990988,NA
-117.764255,34.227377,NA
-117.448995,33.651595,NA
-121.180916,36.489677,744
-118.306893,34.214888,NA
-118.085,34.16224,NA
-117.977308,33.973635,NA
-117.131437,33.457663,NA
-118.097443,34.183147,NA
-117.023706,32.673049,NA
-118.298103,34.138255,NA
-118.479665,34.178911,NA
-117.933828,33.98178,NA
-118.020231,33.991306,NA
-117.895218,33.89709,NA
-97.034386,30.810172,NA
-118.020233,33.98201,NA
-119.207969,36.919743,NA
-118.050268,34.003666,NA
-117.800946,34.006333,NA
-117.890447,34.16102,NA
-117.954095,33.972418,NA
-117.889366,33.651583,NA
-118.25186,34.250229,NA
-122.283142,37.4868,NA
-118.305332,34.233183,NA
-116.85653,32.828326,NA
-123.818913,42.706185,NA
-115.140599,35.50571,NA
-112.098173,34.228041,NA
-123.481825,43.621127,NA
-117.074817,32.832501,342
-119.226,34.23607,NA
-119.22605,34.2361,400
-120.646639,35.158916,NA
-120.646639,35.158916,NA
-117.922835,33.964146,NA
-118.00098,33.966501,NA
-118.412856,33.78817,NA
-117.599908,33.836921,NA
-97.033358,30.811025,10
-117.923245,33.973051,NA
-122.321101,37.588756,100
-96.84927,33.0458,NA
-117.930046,33.969621,NA
-118.472978,34.17675,NA
-117.951328,33.900466,NA
-117.976935,33.966843,NA
-117.98669,33.969923,NA
-117.864997,33.971642,NA
-117.960763,33.970551,NA
-117.97171,33.97527,NA
-117.900948,34.04371,NA
-117.988291,33.969656,NA
-120.341867,35.877476,NA
-111.94793,33.39424,NA
-117.936403,33.96941,NA
-118.09833,34.18889,NA
-118.098333,34.188889,100
-119.2755,34.43515,200
-120.72,35.33,NA
-117.15586,32.95024,NA
-118.098333,34.188889,100
-111.94793,33.39424,NA
-119.052615,34.103703,219
-119.785705,34.544423,50
-122.539766,37.922042,41
-117.835375,33.570033,NA
-118.755657,34.147116,5
-98.548339,29.543302,4
-118.002106,33.994223,NA
-118.092441,33.749741,NA
-98.049096,30.747692,5
-97.645297,30.235047,4
-118.001085,33.966783,NA
-118.962329,34.151611,172
-118.901998,34.233794,9
-118.050268,34.003666,NA
-122.214015,37.927834,5
-118.096464,34.180379,13
-118.096458,34.181325,NA
-118.020231,33.991306,NA
-117.836856,33.918818,NA
-116.940976,32.732125,204
-118.085,34.16224,NA
-118.479665,34.178911,5
-118.70302,34.890683,NA
-118.012327,33.994051,27
-122.283142,37.4868,NA
-98.629728,29.560263,4
-118.637702,35.291633,6
-122.109452,37.459674,191
-111.7818,33.84142,NA
-118.381205,33.743062,284
-118.160624,34.216194,149
-118.363678,33.755648,270
-118.000383,33.968883,672
-104.256937,32.445274,10
-104.256937,32.445274,10
-111.7818,33.84142,NA
-113.487092,37.150382,NA
-112.528027,36.973215,NA
-118.8237,34.3892,NA
-117.29185,33.29097,NA
-116.73229,32.98921,NA
-121.916639,37.880395,104
-122.229903,37.40502,630
-111.94793,33.39424,NA
-114.046219,36.53526,106
-117.75778,34.20556,NA
-111.94793,33.39424,NA
-117.992601,33.980608,NA
-117.917768,33.969098,NA
-121.535837,36.049389,500
-117.847558,33.97538,NA
-121.67405,36.802247,NA
-117.741643,33.878755,NA
-117.895218,33.89709,NA
-117.889366,33.651583,NA
-116.78938,33.111683,552
